text	label
 be sure to send  a thank you letter for being a tool for the invasion of America	1
  You know that the more attention they get, the worse they get?	1
_my_noteThey’re heeeeeere! First load of 10,000 Syrianrefugees has arrived in New Orleans, being reset... 	1
  All men?WTH?	1
  where are the women and children?	1
 Actually, no. Do check Snopes first, huh!	1
 _Knob  Gun free zones is a target for terrorist attacks.	1
 where are the women and children?	1
. Are you going to be deleting this tweet &amp; issuing a correction, then?	1
 How long does the virus survive on surfaces?	0
China, failing against the virus, is cracking down on those who tell its horrors. 2 citizen journos have gone missing. The Indian economy is bracing for impact, your medical bills may go up. And should you be taking flights? The most comprehensive coronavairus coverage Gravitas 	0
 I got this from a friend. Very informative. 	0
The new coronavirus CANNOT be transmitted through mosquito bitesFakeNews FactCheck Fake FakeBuster Hoax HoaxOrFact HoaxNews Spam FactCheckIndia ViralNews FakeViral FakeCorona 	0
How effective are thermal scanners in detecting people infected with the new coronavirus?FakeNews FactCheck Fake FakeBuster Hoax HoaxOrFact HoaxNews Spam FactCheckIndia ViralNews FakeViral FakeCorona 	0
Can spraying alcohol or chlorine all over your body kill the new coronavirus?FakeNews FactCheck Fake FakeBuster Hoax HoaxOrFact HoaxNews Spam FactCheckIndia ViralNews FakeViral FakeCorona 	0
Are there any specific medicines to prevent or treat the new coronavirus?FakeNews FactCheck Fake FakeBuster Hoax HoaxOrFact HoaxNews Spam FactCheckIndia ViralNews FakeViral FakeCorona 	0
Are antibiotics effective in preventing and treating the new coronavirus?FakeNews FactCheck Fake FakeBuster Hoax HoaxOrFact HoaxNews Spam FactCheckIndia ViralNews FakeViral FakeCorona 	0
Does the new coronavirus affect older people, or are younger people also susceptible?FakeNews FactCheck Fake FakeBuster Hoax HoaxOrFact HoaxNews Spam FactCheckIndia ViralNews FakeViral FakeCorona 	0
Sunday PSA, please read and share.What is herd immunity in Ontario for COVID? Based on  calculations, about 2.1%  with only 1 in 11 cases of COVID detected.Only 2.1% of population has had exposure = NO HERD IMMUNITY AND MUST BE CAREFUL!!	0
Perhaps you think these calculations are theoretical and don't matter. But they align very well with what Swiss researchers have found-- 11.6 cases for every 1 case detected. Most of the population of Geneva remains unexposed despite large case number. 	0
PLEASE--Wash your hands, wear masks, keep as far away from others and limit interactions. All these actions will help to keep you, your family, your neighbours, and our healthcare system healthy!!	0
So children are usually considered 'vectors of disease' and everyone believes that kids spread germs. But is this true for COVID? Could it be that kids are not the superspreaders we think they are?Summary work from Irish Health Technology group here...	0
....and a link to the report they have published here 👇	0
What's going on with younger kids? Are they breathing less volume on people (yes, they are smaller)? Talk less forcefully? Do they have less prolonged interaction with others compared to older kids? Or Is there something fundamentally different in their immune response?	0
Well it looks like policies aimed at kids may have a lesser impact on transmission of coronavirus infections. Implications for school openings. 	0
"Sick Kids Hospital in agreement.""Kids are not the super-spreaders"""	0
Sugarhill Gang's Big Bank Hank dies at 57 from cancer  	0
Damn RIP RT : Sugarhill Gang's Big Bank Hank dies at 57 from cancer  	0
 thoughts and prayers go to his family and friends	0
“: Sugarhill Gang's Big Bank Hank dies at 57 from cancer” my dad is going to be devastated	0
“: Sugarhill Gang's Big Bank Hank dies at 57 from cancer   	0
 ONLY x NICKI MINAJ NOW ON ITUNESxx	0
 R I P	0
 RIP	0
  Used to listen to them while working the Carnival rides in Vancouver one ride I remember the flying bobs and we all sang their music	0
  R.I.P BigHank	0
 Sorry Big Hank, Sing that song	0
 RIP	0
Featured here with the Robinson crime syndicate.  	0
“: Sugarhill Gang's Big Bank Hank dies at 57 from cancer   Rest In Paradise	0
 so young.  wow.	0
“: Sugarhill Gang's Big Bank Hank dies at 57 from cancer   Rest In Rappers Delight	0
RIP BigBankHank RT  Sugarhill Gang's Big Bank Hank dies at 57 from cancer 	0
  Rip Big Hank,Descanse em Paz!	0
“: Sugarhill Gang's Big Bank Hank dies at 57 from cancer  	0
“: Sugarhill Gang's Big Bank Hank dies at 57 from cancer  	0
"That old ""Banksy arrested"" hoax is back. Don't buy into it. "	1
"“: That old ""Banksy arrested"" hoax is back. Don't buy into it. "	1
 Pues que es mentira, no lo agarraron	1
"“: That old ""Banksy arrested"" hoax is back. Don't buy into it. "	1
 	1
   ah man I got tricked!	1
Banksy has not been arrested: Internet falls for hoax report:  	1
 	1
_friday   thank god	1
_22  so good to hear!!	1
“: Internet falls for hoax Banksy arrest report:   Mensch taken in…again!!!	1
_muz thanks detective 😂	1
“: Banksy has not been arrested: Internet falls for hoax   has if 	1
 haven't had my coffee yet. I attribute it to Monday morning. Thank you sir.	1
  of only they locked up mensch now that would be good news	1
“: Banksy has not been arrested: Internet falls for hoax report:   	1
“: Banksy has not been arrested: Internet falls for hoax report:   	1
COVID-19 virus can be transmitted in areas with hot and humid climatesFrom the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather. COVID19 CoronaVirusPakistan 	0
 Absolutely right	0
 a lot of middle eastern people look Caucasian and the family that adopted him had the last name Jobs	1
White House is aglow in the colors of the rainbow celebrating the Supreme Court's same-sex marriage decision. 	0
 These people are sick!!  Obama is a joke!  However, its not very funny!!	0
 What's next?	0
""": White House is aglow in the colors of the rainbow celebrating the Supreme Court's same-sex marriage decision."" U.S.isfuckedup"	0
 OhHoped rainbowwas signWH finally decided to follow YHWH's desiresremembering consequences of notInsteadopposite	0
 get over it	0
 Wow! So proud to be an American right now. Love conquers hatred	0
“_amountain:  disgraceful. Tasteless. Just like this POS administration” LoveWins 🌈💖 	0
 really? Rainbow whitehouse? not enough the rewriting of the constitution by a branch that is only to interpret the law as written.	0
 Appropriate lighting for the circus act taking place inside.	0
 Damn .. So filthy	0
 	0
 Wow...I have no words for this.	0
 did my tax dollars pay for the labor and lights on the White House?	0
 They really are poking aren't they? Degenerates.	0
; I love all the pissed off people tweeting. It makes it so so funny.	0
Majority supports LGBT RT   this lightening is wrong,The White House belongs to all the ppl not just a small group	0
 Let he without sin cast the first stone......	0
 God help us.....for we are a nation that has turned away.  Sodom and Gomorrah	0
" Where is the down-vote option in Twitter when I need it. It looks like they adr advertising a ""Big Gay Throwdown Rave"" tonight."	0
 Wow. You should all be embarrassed.	0
 Seriously  you're trotting out the guy from FRC who hired Josh Dugger to talk about morality? Seriously?	0
_politics   Obama does not let me practice my religion. And he Damn sure won't EVER take it away	0
  America?  Doesn't seem like it! I am at a loss for words!!!	0
 ☆Can't wait until the prestige, a coat/tie &amp; Presidential decorum is brought back to that office☆	0
 TheFagHouse	0
 this is shameful this is the people's house does not need to be politicized	0
"  ""Oh golly gee?"""	0
 Must be a coming out party for 	0
  She looks like she's  trying to hold in a fart. 😑	0
 Is President Obama Gay? I think he is an Abomination.	0
_amountain  	0
 did the Red White and Blue ever shine on the White House!  Sad sad day for our country.	0
 ok...decision was made....isn't there anything else they can be concerned with now?	0
 LOVE LOVE LOVE IT!! Suck it bigots!	0
 except you live in America so he is your president	0
 you've got to be kidding me. Wtf	0
 Pout for them Megyn!	0
  This is a sad day for America.	0
" we take a flag down because it's ""offensive"", but we do this the same week?"	0
 disgusting	0
 is that really appropriate if not all Americans agree?	0
 why not red white and blue to honor troops?	0
 God put a rainbow in the sky after He destroyed evil people with a flood.	0
 you have got to be shitting me !!	0
Those are the colors of inclusion, . Sorry you can't, don't, or won't see that. LoveWins	0
 I bet Heaven is not aglow with LGBT colors!	0
 This is a slap in the face to those of us who find this offensive.  Shameful administration.	0
 I love how angry you and your lot are getting. 😂😂😂😂LoveWins 🙌🏼🌈💙💚💛💜❤️ 	0
 poop dick for everyone!	0
" You got to be freaking kidding me! The symbol colors of homosexuality are being splayed out over the ""People's House""? UNREAL!"	0
 	0
" I guess it really isn't ""our"" house any longer, thanks to BHO!"	0
 - sick! When Gods wrath strikes this country- no complaining.	0
 Is there a check off on my IRS form for my tax $ to pay for clear bulbs?	0
 this administration keeps sinking lower and lower	0
 divider-in-chief gloats again KellyFile	0
 a direct offense to God and this Country! God have mercy on this Country!	0
 this is sickening	0
  HARK! For soon the rain of lava will be upon us! Hurry to your bunker and choose which goat you will sacrifice!	0
 America is doomed sick	0
 hmm	0
 we have fought for this for so long. Be rid of, homophobic losers💁	0
Just joshing , we can see how delighted Megyn Kelly is!  gayandbalanced	0
 I'm as offended at this picture as if it were a Confederate flag. SadDayforAmerica	0
 the white house is full of people who have no problem offending christians, but is afraid of isis and has no stradegy for it.	0
 Obama is solidifying his legacy as the worst president the country has ever seen. Disgraceful.	0
 Obama just put his middke finger to God. now may God strike down that White House.	0
   LOL! Poor Fox News😢	0
 actually it is fitting. The White House is full of rainbow warriors and not military warriors.	0
 really couldn't care less if gays marry.  DO care that state's rights have been replaced by opinion of SCOTUS.  This isn't freedom.	0
 disgraceful. Tasteless. Just like this POS administration	0
  I've never been so ashamed to be an American	0
   	0
 Disgusting!	0
 Enough already	0
 shameful	0
 no respect for the white house	0
  Perfect target... Should God decide to throw a lightening bolt at it!	0
 what a sophomoric pos lives there...oh him.	0
 I think your post deserves some love &amp; positive vibes. SCOTUS is on the right side of history LoveWins GodIsLove 	0
" "" brilha com as cores do arco-íris, celebrando a decisão da SupremeCourt do casamento entre pessoas do mesmo sexo"""	0
 	0
 colored lights @ White Hse, oh goody, is it called Candy Hse now?!?? Disgusting!!!!	0
 why elect a potus when its clear the court runs the show.	0
 The White House is now competing with the Empire State Building for most the controversial light display?	0
. I'll be so glad when he's out.	0
 The rainbow was Gods' sign to Noah that He would never again destroy the earth with a flood. Next time...it will be fire (2Pet3:7)	0
 superb	0
 Disgusting. An act instituted by Jehovah God has become unclean by those who choose to follow their own sinful path. Sickening	0
 Stay classy White House.	0
 I thought gov. building belong to all the people? That was the rational for taking down the confederate flags.	0
  comments prove that America may be big and powerful, but the puritan streak prevents it from being great.	0
 you are not a real person surely? Hahahaha be honest did you enjoy it when your step dad touched you in the name of Jesus.	0
 waste of electricity	0
 crazy!	0
 that's just JV	0
 agree with the vote, but not lighting up the White House like this.	0
 you fools are ignorant!  This isn't ok but it's ok to decorate it for Christmas?  bigots	0
"_amountain   ""Indoctrinated""? Children who grew up in coservative households later get their own views"	0
  Sick	0
    Will White House shine the lights of red white and blue on itself this Friday?  Doubt it.	0
 the country is swirling in the bowl, and it's not 1	0
" I'd expect nothing less from this ""all about me"" administration"	0
Who's paying for this? Who authorized it? 	0
 the rainbow lights are absolutely despicable!  How low can this once great country go?	0
 Seethe on, bigots!	0
 really??? WTF?? They are 3.8% of the population!	0
 1.6% of the population gets 100% attention. Where's my equality being in the 98.4%?	0
 Feds overreaching once again. Let the states decide.	0
 Absolutely sickening.	0
 I hope those are LED lights.  We must remember our carbon footprints.	0
  Oh! For a minute I thought it was Bob Marley's birthday	0
   It is totally made up.More than half of CV deaths have occurred in nursing homes.  The avg. age of the deceased is over 80.Over 99% of cases (based on serology tests and estimates) are mild or asymptomatic.What is wrong with people?	0
    Where did you get your percentages?	0
    Also, only 80% are considered mild.  The rest go to a hospital.	0
    “Mild” also includes people that have trouble breathing, but don’t require hospitalization, along with flu-like symptoms.  Not something you want to go through knowing there may not be a hospital bed available if you suddenly need to go.	0
Q: Is there a treatment for a novel coronavirus infection?A: There is no specific treatment for disease caused by a novel coronavirus. However, many of the symptoms can be treated and therefore treatment is based on the patient’s clinical condition  	0
How to handwash?Use 🧼 and water for at least 40-60 secondsHow to handrub?Use alcohol-based handrub 🧴 for 20-30 seconds coronavirus 	0
Protect others from getting sick:2⃣ Completely cover your mouth &amp; nose with a tissue or a sleeve or flexed elbow when coughing or sneezing 🤧coronavirus 	0
🧻 Throw the used tissue into a closed bin immediately after use🧼 Clean hands with soap and water or alcohol-based handrub after coughing or sneezing 🤧 and when caring for the sickcoronavirus 	0
Protect others from getting sick:3⃣ 🔺Avoid close contact when you are experiencing fever and cold or flu-like symptoms 🤧.🔺Avoid spitting in public.🔺Seek medical care 👩🏻‍⚕️👨🏻‍⚕️ if you have a fever 🤒, cough and difficulty breathing.coronavirus 	0
Protect yourself from getting sick:4⃣ Avoiding unprotected contact with sick people 🤒 (including touching one’s eyes, nose or mouth) and with live farm 🐓🐖🐄 or wild animals 🦇🐒coronavirus 	0
Protect yourself &amp; others from getting sick:5⃣ Practice FoodSafety 🍽 👉🏼 coronavirus 	0
Practise FoodSafety:🔪Use different chopping boards &amp; knives for raw meat and cooked foods.🧼 Wash your hands in between handling raw and cooked food.coronavirus 	0
Practise FoodSafety:❌Sick animals and animals that have died of diseases should not be eaten.coronavirus 	0
Practise FoodSafety:Even in areas experiencing outbreaks, 🥩🍗 meat products can be safely consumed if these items are cooked thoroughly and properly handled during food preparation.coronavirus 	0
Shopping in wet markets?Here are tips to stay healthy🧼 Wash hands with soap &amp; water after touching animals and animal products🤏🏼 Avoid touching 👁👃🏼👄❗️Avoid contact with sick animals and spoiled meat🗑 Avoid contact with stray animals, waste &amp; fluids in marketcoronavirus 	0
Working in wet markets?Here are some tips to stay healthy:🧼 Frequently wash your hands with soap and water after touching animals and animal products.🧽 Disinfect equipment and working areas at least once a day.coronavirus 	0
Working in wet markets?Stay healthy:🧤Wear protective gowns, gloves and facial protection while handling animals &amp; animal products🧺 Remove protective clothing after work, wash daily &amp; leave at the work site👨‍👩‍👧‍👦 Avoid exposing family members to soiled work clothing &amp; shoes 	0
Are there any specific medicines to prevent or treat the new coronavirus?To date, there is no specific medicine recommended to prevent or treat the new coronavirus (2019-nCoV).KHKTCoronaCampaign	0
Are However, those infected with the virus shd receive appro. care to relieve &amp; treat symptoms, and those with severe illness shd receive optimized supportive care. Some specific treatments are under investigation, and will be tested thru clinical trials. KHKTCoronaCampaign	0
Here's that dramatic video via _wingrove of shots fired inside parliament building:  Ottawa shooting	0
 _wingrove why does this idiot think it's ok to follow the police during a armed man hunt?	0
“: Here's that dramatic video via _wingrove of shots fired inside parliament building: 	0
BREAKING NEWSCampaign Donations Link top GOP contenders to DylannRoof. TedCruz returns $8k. 	1
  What's sick, is the message these groups are pushing? What's sicker? Repubs sucking up to them, &amp; getting in bed w/ them	1
  how can they be surprised their followers include murderous gun loving racist anarchists? It's what they preach.	1
    If your enemy is self-destructing, don't get in the way.	1
 expose the contributors......name names! That would be a good start. This all escalated the day BO was inaugurated!!!!	1
 I'd retweet but can't in good conscience due to side by side pics. Disrespectful of victims :(	1
 please consider  in your reporting 	1
 I dont see the big deal of the pic! It's just informative! Tho I wish they were alive and DylannRoof the killer dead!	1
 hey TED mayhaps you should CHECK before accepting the CHECK.  DUH	1
    the only reason they support bibi is because he is a war monger	1
  I could not agree w. you more thank you for saying it ~	1
   wow	1
 Strongly suggest you not pair the image of the killer with a gun next to pictures of the people he killed.	1
   Cruz returns the money back to the nazi hate group. When he should have given it to a victims fund.	1
 everybody knows they are kkk members..GOP blood suckers	1
My Alma Mater. God. RT : The University of Ottawa, just a five minute walk from the Hill, is now on lockdown.	0
  God Bless Heather !!	0
The Sugarhill Gang's Big Bank Hank has died at 57:  	0
“: The Sugarhill Gang's Big Bank Hank has died at 57:  	0
“: The Sugarhill Gang's Big Bank Hank has died at 57:   RIP ✌️	0
Sadness: “: The Sugarhill Gang's Big Bank Hank has died at 57:  	0
  Bummer.	0
“: The Sugarhill Gang's Big Bank Hank has died at 57:  	0
 He died of cancer.	0
Master G, it's on u so watcha gon do “: The Sugarhill Gang's Big Bank Hank has died at 57:  	0
RIP! “: The SugarhillGang 's Big Bank Hank has died at 57:  	0
“: The Sugarhill Gang's Big Bank Hank has died at 57:   very sad	0
"  Under the ""How long is the incubation period for COVID-19?"" Section?"	0
  You do realise that it takes at least 2-3 weeks for any measures to make a difference right?	0
  Ok, another twitter expert it seems. Have a word with the CMO, he’ll probably be well pleased with your input	0
  Aren't you the Twitter expert? You clearly think that you know better than the science supporting the action of governments globally?	0
  No. I observed that the measures Italy have put in place havent seemed to have made a difference. I haven’t made any statements about how long measures take. You have.	0
  Ok well you should probably read this  then you may learn why they are having such issues in Italy.	0
  That’s virtually the same advice on the Gov website. It’s just a Q&amp;A. It doesn’t explain “why Italy are having issues”	0
  As I said incubation period is 1-14 days. Italy has been locked down since the 9th march (13 days) there will be cases coming in since before that. People won't be in hospital from day 1 of symptoms. Time Delay is the killer here. By the time it's visibly bad it will be too late.	0
  Ah ok. And where can I find all that information on the link you gave me?	0
  Right OK, so if the measures in Italy are successful then the death rate should be falling drastically over the next 2 days?	0
  Hopefully... Although you would also need to know how long people are showing symptoms before they die. Point is we can't wait and need to try everything we can to stop the spread. Otherwise the NHS will be on its knees. Italy has more hospital beds per capita than us.	0
8. How effective are thermal scanners in detecting people infected with the new coronavirus? 	0
13. Cold weather and snow CANNOT kill the new coronavirus. 	0
14. COVID-19 virus can be transmitted in areas with hot and humid climates 	0
15. Drinking alcohol does not protect you against COVID-19 and can be dangerous 	0
16. Being able to hold your breath for 10 seconds or more without coughing or feeling discomfort DOES NOT mean you are free from the coronavirus disease (COVID-19) or any other lung disease. 	0
17. You can recover from the coronavirus disease (COVID-19). Catching the new coronavirus DOES NOT mean you will have it for life. 	0
18. Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease (COVID-19) 	0
19. 5G mobile networks DO NOT spread COVID-19 	0
Study: Two-thirds of patients showing improvement after treatment with R...  OANN 	0
   Exactly! Can’t wait to see 💰 our govt spends? Gilead made $3bil off us last yr on HIV drug that we held patent! Remdesivir patent by China! DS Corruption? PREFER to give terrorists our 💵? Twilight Zone! Too much swamp GreedOverPeople link2my2cents📌	0
Brain teaser: Assume that 5% of the population has COVID19 antibodies, and the serology test has a 95% accuracy (specificity=sensitivity=0.95). What is the probability p that I have antibodies if I test positive? (For bonus points explain your answer in comments)	0
 Not needed to respond the teaser.	0
"  hence the answer is the ""tricky"" d) (which I did not get, because I wasn't watching for strict inequalities and thought I was picking ""greater than or equal to 50 but less than 95"")"	0
 0.5 if you are a frequentist. If you are an hypochondriac Bayesian and you work in an hospital with COVID-19 patients, i.e., p(antibodies) &gt; 0.05, then the probability shifts towards 1.	0
 If you apply Bayes you get the same result. Of course, things change if you change the prior, but that is unrelated to frequentist vs. bayesian.	0
 Hint: Thomas Bayes would be of great help	0
 Strict inequalities.	0
 Prior and likelihood neutralize each other exactly	0
 P(covid=Y)=0.05 P(test=Y)=0.095 P(test=Y|covid=Y)=0.95	0
 P(Covid=Y|test=Y)= P(test=Y|covid=Y) P(covid=Y) / P(test=Y) ; 0.95 0.05 / 0.095 = 0.5	0
 I'm taking my chance and not reading the other replies beforehand. It's 50/50! 😱 We have two random binary variables: TST (good test) and ATB (antibodies present). Plus one observable: RES(ult). Given same specificity and sensitivity, we can assume both vars are independent (?)	0
 Thus, among four possible combinations of TST x ATB, we have two that lead to RES=positive, i.e., (TST and ATB) or (not TST and not ATB). P(TST,ATB)=P(not TST,not ATB)=0.0475. So, 50/50 between these two possibilities.	0
 50% 	0
 400 person trial. 20 are positive. 380 negative. 361/380 of the negative test negative. 19/20 of the positive test positive.  But 19/380 negative test positive. Any positive test is 50/50 a true positive or false negative.	0
 If I test positive I am either a FP or a TP. The number of FPs is the number of negatives (95% of pop.) x the chance of misclassifying them (5%). The number of TPs is the number of positives (5% of the pop.) x the chance of correctly classifying them (95%). Hence, p=0.5.	0
 Cheeky answer categories! I'm always entertained by how similar Bayes' theorem and base rate neglect have similar names and are related to each other.	0
 50% 	0
 One of my first go-to questions while interviewing data science candidates	0
 True positives (TP): .95*5%False positives (FP): .05*95% =  TPp = TP/(TP+FP) = 50%	0
 But, here is the issue. I can say I have a magical prediction power. Simply, I predict a negative result for everybody. And I win over the lab test.... but I have zero sensitivity!	0
 None of the above. It is 50%	0
 =50%. Could use Bayes, but ppl don't understand that so do example:   Suppose 10k ppl tested.  at 5% incidence 500 have antibodies, 9500 don't.  .95*500 = 475 true positives.  0.05*9500 = 475 false negatives.  FN = TP so you have no idea which of the two sets you are in so 0.5	0
What is COVID__19 and how does it spread? - explained in Bengali in a beautiful animation  IndiaFightsCorona animation2d 	0
What is COVID__19 and how does it spread? - explained in Hindi in a beautiful animation कोरोनावायरस क्या है और कैसे फैलता है?_INDIA    _MyGov   IndiaFightsCorona 	0
What is COVID__19 and how does it spread? - explained in Assamese in a beautiful animation   IndiaFightsCorona 	0
BREAKING: Malaysia Airlines plane 'shot down' was carrying 295 people  	1
  Just awful!	1
Shot down? : BREAKING: Malaysia Airlines plane 'shot down' was carrying 295 people  	1
How can I grocery shop safely in the time of COVID19? 	0
 Hi KKM. Apa punca berlakunya kluster Pasar Borong KL? Dan ianya berlaku semasa tempoh PKP, betul?	0
 Thank you	0
 A few people around me would never keep their distance when I go shopping.	0
 No advice on cleaning purchased products? I thought viruses can live on food packaging from a few hours to even a few days.	0
 adakah ada syor oleh KKM bahawa barang yang dibeli di-sanitiasi/disabun terlebih dahulu di rumah?	0
 What about those who have no money to shop??!!  Pls do something.        	0
Are there any specific medicines to prevent or treat the new coronavirus?To date, there is no specific medicine recommended to prevent or treat the new coronavirus (2019-nCoV).	0
Although these vaccines are not effective against 2019-nCoV, vaccination against respiratory illnesses is highly recommended to protect your health. 	0
Can regularly rinsing your nose with saline help prevent infection with the new coronavirus?No. There is no evidence that regularly rinsing the nose with saline has protected people from infection with the new coronavirus.	0
Can eating garlic help prevent infection with the new coronavirus?Garlic is a healthy food that may have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus. 	0
Does the new coronavirus affect older people, or are younger people also susceptible?People of all ages can be infected by the new coronavirus (2019-nCoV).	0
Older people, and people with pre-existing medical conditions (such as asthma, diabetes, heart disease) appear to be more vulnerable to becoming severely ill with the virus.	0
WHO advises people of all ages to take steps to protect themselves from the virus, for example by following good hand hygiene and good respiratory hygiene. 	0
Are antibiotics effective in preventing and treating the new coronavirus?No, antibiotics do not work against viruses, only bacteria. The new coronavirus (2019-nCoV) is a virus and, therefore, antibiotics should not be used as a means of prevention or treatment.	0
However, if you are hospitalized for the 2019-nCoV, you may receive antibiotics because bacterial co-infection is possible. 	0
However, those infected with the virus should receive appropriate care to relieve and treat symptoms, and those with severe illness should receive optimized supportive care.	0
Some specific treatments are under investigation, and will be tested through clinical trials. WHO is helping to accelerate research and development efforts with a range or partners.Pls Don't panic people with fake news because it's not real All Facts are in these threads 	0
Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy  	0
 it looks like something out of Harry Potter...	0
 sweet baby Jesus that's nuts!! I almost sat on a black widow and 2 egg sacks on my patio furniture cushion 	0
 Of course. A typical joe rogan click bait story. Okay, I'll check it out.	0
  This makes me sick!!!!!	0
“: Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy   nope 	0
 damn, I would need to borrow SHAQ'S shoe to kill that thing, mine wouldnt do the job	0
In a related story  has decided one doesn't need to be in a SouthAmericanRainForest to get the full benefits of Ayahuasca.	0
 why's it daylight in the photo then? Lol.	0
 Really wish I hadn't clicked. terrifying	0
 Is that the Goliath? They are getting bigger	0
I just peed a little... 	0
 fuck that!	0
 lol	0
“: Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy   fuck that	0
 Thanks for that!!!	0
 These kids hunt this spider to eat it for Dinner!!! Check it out! hungry	0
 FUCK!	0
“: Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy   😬😳😁😳💀💀💀	0
   holy hell I just saw this notification .	0
 fthat AintNobodyGotTimeForThat	0
 i won´t see, scary about these fucking spider, hahaha	0
 : Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy  	0
 “: Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy  	0
“: Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy   	0
 Fuuuuuuuuuuck that!	0
 thanks for the nightmares.	0
 when you HATE spiders , even the smallest ones seem to be the size of a pup	0
""": Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy   "	0
 reminds me of the time I showered with a tarantula in the Amazon. I screamed like a little girl. The locals were amused.	0
  you go to step on it and it just shrugs you off	0
 I think I'd give birth to a puppy sized turd if I saw that mother fucker roll up	0
 fuck all that! Now I feel like I got something crawling on my leg. Thanks Joe. And LSD.	0
 &gt;-&gt;D:	0
Nightmares. “ Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy  	0
_Collopy maybe Starbucks will have  spider pet treats	0
_Digabow oh hell naw	0
  NOPE. NOPE. not even clicking link.	0
“: Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy   	0
 It is that light at night in the rainforrest? :o	0
“: Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy   	0
"""Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy""  is the man! His 1 liners classic!"	0
  no thanks	0
   NopeNopeNopeNope	0
Fuck you  fuck you! Why? Why would you share this?  Why would you bring this nightmare into my reality? No. Just no.	0
 The spider was smoking a blunt too	0
“: Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy  	0
 north west Queensland Australia. Huntsman spider. On my work truck for a few weeks. 	0
 I can't wait till we see one of these on a leash being walk by a Hipster wearing a top hat &amp; a monocle.	0
“: Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy   nightmarefuel	0
 Damn... why did I click that link?	0
   yeah fuck that shit!	0
 can't find episode, but if you ask Andrew Zimmerman, bizarre foods a tribe catches them and cooks them,  said it's like crab meat.	0
 Fuck. That. Shit.	0
“: Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy   NOPE!!	0
 you've gotta piss on it to humiliate it, &amp; let it know you're alpha spider. animalfacts ALSIceBucketChallenge	0
_Collopy  😂😂 in Brooklyn	0
 yeah dont go walking in the Rainforest at night maby	0
 thanks for that big nasty bowl of wrong lol	0
  open this link lol	0
  	0
“: Man Walks in South American Rainforest at Night, Sees Spider the Size of a Small Puppy   	0
What is COVID-19 and the lock-down telling you? We are so busy running up and down for money and worthy things. We forgot that the best things in life are just around us and they are actually free.	0
We work very hard everyday to earn money just to spent and to have a good life.Some betrayed relationship of over 4 decades for political position and power.👇👇	0
money just to buy Benz and pay for good apartment.Some youth are political thugs just to make money and buy cloths to impress their girlfriends and drink alcohol. You Kidnapped your fellow brothers and sister for money to build big mansion.	0
Politicians stole money for development to sponsor their children Ivy League University. You Kidnapped your fellow brothers and sister for money to build big mansion.	0
Just pause for a second and ask yourself if you are happy for killing and destroying others to succeed? This is time for sober reflection. Happiness is free and you don't need to have the best cars, house and money to be happy. Just connectedShagari Akus..🙏 	0
Should I be worried that I’ve seen more and more people thinking “what if covid 19 is just like the flu?” Even at 0.5% mortality, and with similar rates of infection as flu/cold, that’s 250k deaths + hospitals under stress	1
 I am someone who asked that question. Just trying to find a way to make sense of it. Is the difference the global scope? The mortality rate? The unknown unknowns!	1
 Yes! But I’ve seen a couple of non epidemiologists sort of wondering if the epidemiologists are wrong. This is precisely when you feel the lack is both state and trust in science the most.	1
The way we live is social, connecting people and information all over the world. Shouldn't we work the same way? 	0
 yes, however you need team chemistry.  IMO diversity too early could have killed many a startup companies, especially tech.	0
 	0
  rt pls? 	0
 sure why not	0
 10 things everyone should know about workplacebullying 	0
 *NEW* Yung YK - One Huncho (AUDIO)  Retweet	0
Defenitely.     	0
 agreed! Have you heard of ?	0
CoronaAlert  Can eating garlic help prevent infection with the new coronavirus?Garlic is a healthy food that may have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus. 	0
_only That have not done tests to prove it but it is healthy vegetable that has also been used for colds for thousands of years so it can’t hurt. Crush it raw to unleash the superfood allicin; also put it in all your food. As a bonus, no one will come near you.	0
_only Its a VIRUS not a MICROBE. theres a difference	0
Is it safe to receive a letter or a package from China?Yes, it is safe. People receiving packages from China are not at risk of contracting the new coronavirus. From previous analysis, WHO says coronaviruses do not survive long on objects, such as letters or packages. 	0
 Hmmm currently no it ain't safe	0
